Timestamp,Model,Process,Metric,Score
2025-09-16 15:17:13,Model 34,encrypted-fhe,CoeffModBitSizes,"[31, 26, 26, 26, 26, 26, 26, 31]"
2025-09-16 15:17:13,Model 34,encrypted-fhe,GlobalScale(2^26),67108864.0000
2025-09-16 15:17:13,Model 34,encrypted-fhe,AppEncryptionKeySize,212992.0000
2025-09-16 15:26:58,Model 35,Validation,MSE,0.0078
2025-09-16 15:26:58,Model 35,Validation,MAE,0.0672
2025-09-16 15:26:58,Model 35,Validation,MAPE,0.1371
2025-09-16 15:26:58,Model 35,Validation,R2,0.3178
2025-09-16 15:26:58,Model 35,Validation,EVS,0.3483
2025-09-16 15:26:58,Model 35,Test,MSE,0.0114
2025-09-16 15:26:58,Model 35,Test,MAE,0.0850
2025-09-16 15:26:58,Model 35,Test,MAPE,0.1390
2025-09-16 15:26:58,Model 35,Test,R2,-0.3814
2025-09-16 15:26:58,Model 35,Test,EVS,0.3622
2025-09-16 15:26:58,Model 35,encrypted-fhe,MSE,0.0063
2025-09-16 15:26:58,Model 35,encrypted-fhe,MAE,0.0616
2025-09-16 15:26:58,Model 35,encrypted-fhe,MAPE,0.1109
2025-09-16 15:26:58,Model 35,encrypted-fhe,R2,0.4328
2025-09-16 15:26:58,Model 35,encrypted-fhe,EVS,0.6818
2025-09-16 15:26:58,Model 35,Validation,Time,4.1246
2025-09-16 15:26:58,Model 35,Test,Time,0.0016
2025-09-16 15:26:58,Model 35,encrypted-fhe,Time,54.2318
2025-09-16 15:26:58,Model 35,encrypted-fhe,EncryptionScheme,CKKS
2025-09-16 15:26:58,Model 35,encrypted-fhe,PolyModulusDegree,8192.0000
2025-09-16 15:26:58,Model 35,encrypted-fhe,CoeffModBitSizes,"[31, 26, 26, 26, 26, 26, 26, 31]"
2025-09-16 15:26:58,Model 35,encrypted-fhe,GlobalScale(2^26),67108864.0000
2025-09-16 15:26:58,Model 35,encrypted-fhe,AppEncryptionKeySize,212992.0000
2025-09-16 15:47:30,Model 36,Validation,MSE,0.0101
2025-09-16 15:47:30,Model 36,Validation,MAE,0.0723
2025-09-16 15:47:30,Model 36,Validation,MAPE,0.1532
2025-09-16 15:47:30,Model 36,Validation,R2,0.1331
2025-09-16 15:47:30,Model 36,Validation,EVS,0.1592
2025-09-16 15:47:30,Model 36,Test,MSE,0.0082
2025-09-16 15:47:30,Model 36,Test,MAE,0.0677
2025-09-16 15:47:30,Model 36,Test,MAPE,0.1650
2025-09-16 15:47:30,Model 36,Test,R2,0.3867
2025-09-16 15:47:30,Model 36,Test,EVS,0.5233
2025-09-16 15:47:30,Model 36,encrypted-fhe,MSE,0.0207
2025-09-16 15:47:30,Model 36,encrypted-fhe,MAE,0.1037
2025-09-16 15:47:30,Model 36,encrypted-fhe,MAPE,0.2818
2025-09-16 15:47:30,Model 36,encrypted-fhe,R2,-1.7008
2025-09-16 15:47:30,Model 36,encrypted-fhe,EVS,-0.7132
2025-09-16 15:47:30,Model 36,Validation,Time,13.9844
2025-09-16 15:47:30,Model 36,Test,Time,0.0007
2025-09-16 15:47:30,Model 36,encrypted-fhe,Time,54.4101
2025-09-16 15:47:30,Model 36,encrypted-fhe,EncryptionScheme,CKKS
2025-09-16 15:47:30,Model 36,encrypted-fhe,PolyModulusDegree,8192.0000
2025-09-16 15:47:30,Model 36,encrypted-fhe,CoeffModBitSizes,"[31, 26, 26, 26, 26, 26, 26, 31]"
2025-09-16 15:47:30,Model 36,encrypted-fhe,GlobalScale(2^26),67108864.0000
2025-09-16 15:47:30,Model 36,encrypted-fhe,AppEncryptionKeySize,212992.0000
2025-09-16 15:57:40,Model 37,Validation,MSE,0.0077
2025-09-16 15:57:40,Model 37,Validation,MAE,0.0637
2025-09-16 15:57:40,Model 37,Validation,MAPE,0.1322
2025-09-16 15:57:40,Model 37,Validation,R2,0.3707
2025-09-16 15:57:40,Model 37,Validation,EVS,0.3767
2025-09-16 15:57:40,Model 37,Test,MSE,0.0046
2025-09-16 15:57:40,Model 37,Test,MAE,0.0531
2025-09-16 15:57:40,Model 37,Test,MAPE,0.1059
2025-09-16 15:57:40,Model 37,Test,R2,0.4628
2025-09-16 15:57:40,Model 37,Test,EVS,0.4952
2025-09-16 15:57:40,Model 37,encrypted-fhe,MSE,0.0132
2025-09-16 15:57:40,Model 37,encrypted-fhe,MAE,0.0800
2025-09-16 15:57:40,Model 37,encrypted-fhe,MAPE,0.1520
2025-09-16 15:57:40,Model 37,encrypted-fhe,R2,-0.4086
2025-09-16 15:57:40,Model 37,encrypted-fhe,EVS,-0.1314
2025-09-16 15:57:40,Model 37,Validation,Time,26.9133
2025-09-16 15:57:40,Model 37,Test,Time,0.0007
2025-09-16 15:57:40,Model 37,encrypted-fhe,Time,54.4273
2025-09-16 15:57:40,Model 37,encrypted-fhe,EncryptionScheme,CKKS
2025-09-16 15:57:40,Model 37,encrypted-fhe,PolyModulusDegree,8192.0000
2025-09-16 15:57:40,Model 37,encrypted-fhe,CoeffModBitSizes,"[31, 26, 26, 26, 26, 26, 26, 31]"
2025-09-16 15:57:40,Model 37,encrypted-fhe,GlobalScale(2^26),67108864.0000
2025-09-16 15:57:40,Model 37,encrypted-fhe,AppEncryptionKeySize,212992.0000
2025-09-16 16:04:55,Model 38,Validation,MSE,0.0062
2025-09-16 16:04:55,Model 38,Validation,MAE,0.0553
2025-09-16 16:04:55,Model 38,Validation,MAPE,0.1078
2025-09-16 16:04:55,Model 38,Validation,R2,0.4982
2025-09-16 16:04:55,Model 38,Validation,EVS,0.5096
2025-09-16 16:04:55,Model 38,Test,MSE,0.0083
2025-09-16 16:04:55,Model 38,Test,MAE,0.0624
2025-09-16 16:04:55,Model 38,Test,MAPE,0.1238
2025-09-16 16:04:55,Model 38,Test,R2,-0.7953
2025-09-16 16:04:55,Model 38,Test,EVS,-0.4638
2025-09-16 16:04:55,Model 38,encrypted-fhe,MSE,0.0041
2025-09-16 16:04:55,Model 38,encrypted-fhe,MAE,0.0527
2025-09-16 16:04:55,Model 38,encrypted-fhe,MAPE,0.1021
2025-09-16 16:04:55,Model 38,encrypted-fhe,R2,0.3677
2025-09-16 16:04:55,Model 38,encrypted-fhe,EVS,0.6133
2025-09-16 16:04:55,Model 38,Validation,Time,41.4939
2025-09-16 16:04:55,Model 38,Test,Time,0.0012
2025-09-16 16:04:55,Model 38,encrypted-fhe,Time,54.3257
2025-09-16 16:04:55,Model 38,encrypted-fhe,EncryptionScheme,CKKS
2025-09-16 16:04:55,Model 38,encrypted-fhe,PolyModulusDegree,8192.0000
2025-09-16 16:04:55,Model 38,encrypted-fhe,CoeffModBitSizes,"[31, 26, 26, 26, 26, 26, 26, 31]"
2025-09-16 16:04:55,Model 38,encrypted-fhe,GlobalScale(2^26),67108864.0000
2025-09-16 16:04:55,Model 38,encrypted-fhe,AppEncryptionKeySize,212992.0000
2025-09-16 16:20:15,Model 39,Validation,MSE,0.0064
2025-09-16 16:20:15,Model 39,Validation,MAE,0.0585
2025-09-16 16:20:15,Model 39,Validation,MAPE,0.1200
2025-09-16 16:20:15,Model 39,Validation,R2,0.4778
2025-09-16 16:20:15,Model 39,Validation,EVS,0.4817
2025-09-16 16:20:15,Model 39,Test,MSE,0.0217
2025-09-16 16:20:15,Model 39,Test,MAE,0.0924
2025-09-16 16:20:15,Model 39,Test,MAPE,0.1391
2025-09-16 16:20:15,Model 39,Test,R2,-0.1047
2025-09-16 16:20:15,Model 39,Test,EVS,0.1621
2025-09-16 16:20:15,Model 39,encrypted-fhe,MSE,0.0017
2025-09-16 16:20:15,Model 39,encrypted-fhe,MAE,0.0321
2025-09-16 16:20:15,Model 39,encrypted-fhe,MAPE,0.0594
2025-09-16 16:20:15,Model 39,encrypted-fhe,R2,0.7301
2025-09-16 16:20:15,Model 39,encrypted-fhe,EVS,0.8200
2025-09-16 16:20:15,Model 39,Validation,Time,53.5993
2025-09-16 16:20:15,Model 39,Test,Time,0.0012
2025-09-16 16:20:15,Model 39,encrypted-fhe,Time,54.2777
2025-09-16 16:20:15,Model 39,encrypted-fhe,EncryptionScheme,CKKS
2025-09-16 16:20:15,Model 39,encrypted-fhe,PolyModulusDegree,8192.0000
2025-09-16 16:20:15,Model 39,encrypted-fhe,CoeffModBitSizes,"[31, 26, 26, 26, 26, 26, 26, 31]"
2025-09-16 16:20:15,Model 39,encrypted-fhe,GlobalScale(2^26),67108864.0000
2025-09-16 16:20:15,Model 39,encrypted-fhe,AppEncryptionKeySize,212992.0000
2025-09-17 08:44:58,Model 40,Validation,MSE,0.0092
2025-09-17 08:44:58,Model 40,Validation,MAE,0.0725
2025-09-17 08:44:58,Model 40,Validation,MAPE,0.1540
2025-09-17 08:44:58,Model 40,Validation,R2,0.2589
2025-09-17 08:44:58,Model 40,Validation,EVS,0.2740
2025-09-17 08:44:58,Model 40,Test,MSE,0.0184
2025-09-17 08:44:58,Model 40,Test,MAE,0.0918
2025-09-17 08:44:58,Model 40,Test,MAPE,0.1461
2025-09-17 08:44:58,Model 40,Test,R2,-0.0376
2025-09-17 08:44:58,Model 40,Test,EVS,0.2239
2025-09-17 08:44:58,Model 40,encrypted-fhe,MSE,0.0071
2025-09-17 08:44:58,Model 40,encrypted-fhe,MAE,0.0690
2025-09-17 08:44:58,Model 40,encrypted-fhe,MAPE,0.1491
2025-09-17 08:44:58,Model 40,encrypted-fhe,R2,0.2190
2025-09-17 08:44:58,Model 40,encrypted-fhe,EVS,0.4554
2025-09-17 08:44:58,Model 40,Validation,Time,53.5274
2025-09-17 08:44:58,Model 40,Test,Time,0.0030
2025-09-17 08:44:58,Model 40,encrypted-fhe,Time,54.2623
2025-09-17 08:44:58,Model 40,encrypted-fhe,EncryptionScheme,CKKS
2025-09-17 08:44:58,Model 40,encrypted-fhe,PolyModulusDegree,8192.0000
2025-09-17 08:44:58,Model 40,encrypted-fhe,CoeffModBitSizes,"[31, 26, 26, 26, 26, 26, 26, 31]"
2025-09-17 08:44:58,Model 40,encrypted-fhe,GlobalScale(2^26),67108864.0000
2025-09-17 08:44:58,Model 40,encrypted-fhe,AppEncryptionKeySize,212992.0000
2025-09-17 08:58:49,Model 41,Validation,MSE,0.0115
2025-09-17 08:58:49,Model 41,Validation,MAE,0.0795
2025-09-17 08:58:49,Model 41,Validation,MAPE,0.1524
2025-09-17 08:58:49,Model 41,Validation,R2,-0.0007
2025-09-17 08:58:49,Model 41,Validation,EVS,0.1685
2025-09-17 08:58:49,Model 41,Test,MSE,0.0153
2025-09-17 08:58:49,Model 41,Test,MAE,0.0981
2025-09-17 08:58:49,Model 41,Test,MAPE,0.2258
2025-09-17 08:58:49,Model 41,Test,R2,-0.2189
2025-09-17 08:58:49,Model 41,Test,EVS,-0.0597
2025-09-17 08:58:49,Model 41,encrypted-fhe,MSE,0.0047
2025-09-17 08:58:49,Model 41,encrypted-fhe,MAE,0.0527
2025-09-17 08:58:49,Model 41,encrypted-fhe,MAPE,0.1353
2025-09-17 08:58:49,Model 41,encrypted-fhe,R2,0.4110
2025-09-17 08:58:49,Model 41,encrypted-fhe,EVS,0.4738
2025-09-17 08:58:49,Model 41,Validation,Time,14.4686
2025-09-17 08:58:49,Model 41,Test,Time,0.0008
2025-09-17 08:58:49,Model 41,encrypted-fhe,Time,54.4745
2025-09-17 08:58:49,Model 41,encrypted-fhe,EncryptionScheme,CKKS
2025-09-17 08:58:49,Model 41,encrypted-fhe,PolyModulusDegree,8192.0000
2025-09-17 08:58:49,Model 41,encrypted-fhe,CoeffModBitSizes,"[31, 26, 26, 26, 26, 26, 26, 31]"
2025-09-17 08:58:49,Model 41,encrypted-fhe,GlobalScale(2^26),67108864.0000
2025-09-17 08:58:49,Model 41,encrypted-fhe,AppEncryptionKeySize,212992.0000
2025-09-17 09:01:18,Model 42,Validation,MSE,0.0191
2025-09-17 09:01:18,Model 42,Validation,MAE,0.1060
2025-09-17 09:01:18,Model 42,Validation,MAPE,0.2110
2025-09-17 09:01:18,Model 42,Validation,R2,-0.5771
2025-09-17 09:01:18,Model 42,Validation,EVS,-0.1360
2025-09-17 09:01:18,Model 42,Test,MSE,0.0213
2025-09-17 09:01:18,Model 42,Test,MAE,0.1109
2025-09-17 09:01:18,Model 42,Test,MAPE,0.2550
2025-09-17 09:01:18,Model 42,Test,R2,-0.5275
2025-09-17 09:01:18,Model 42,Test,EVS,-0.0860
2025-09-17 09:01:18,Model 42,encrypted-fhe,MSE,0.0201
2025-09-17 09:01:18,Model 42,encrypted-fhe,MAE,0.1003
2025-09-17 09:01:18,Model 42,encrypted-fhe,MAPE,0.2549
2025-09-17 09:01:18,Model 42,encrypted-fhe,R2,-1.3677
2025-09-17 09:01:18,Model 42,encrypted-fhe,EVS,-1.0685
2025-09-17 09:01:18,Model 42,Validation,Time,14.9429
2025-09-17 09:01:18,Model 42,Test,Time,0.0007
2025-09-17 09:01:18,Model 42,encrypted-fhe,Time,54.3429
2025-09-17 09:01:18,Model 42,encrypted-fhe,EncryptionScheme,CKKS
2025-09-17 09:01:18,Model 42,encrypted-fhe,PolyModulusDegree,8192.0000
2025-09-17 09:01:18,Model 42,encrypted-fhe,CoeffModBitSizes,"[31, 26, 26, 26, 26, 26, 26, 31]"
2025-09-17 09:01:18,Model 42,encrypted-fhe,GlobalScale(2^26),67108864.0000
2025-09-17 09:01:18,Model 42,encrypted-fhe,AppEncryptionKeySize,212992.0000
2025-09-17 09:05:53,Model 43,Validation,MSE,0.0084
2025-09-17 09:05:53,Model 43,Validation,MAE,0.0649
2025-09-17 09:05:53,Model 43,Validation,MAPE,0.1343
2025-09-17 09:05:53,Model 43,Validation,R2,0.3112
2025-09-17 09:05:53,Model 43,Validation,EVS,0.3161
2025-09-17 09:05:53,Model 43,Test,MSE,0.0075
2025-09-17 09:05:53,Model 43,Test,MAE,0.0633
2025-09-17 09:05:53,Model 43,Test,MAPE,0.1593
2025-09-17 09:05:53,Model 43,Test,R2,0.4270
2025-09-17 09:05:53,Model 43,Test,EVS,0.4805
2025-09-17 09:05:53,Model 43,encrypted-fhe,MSE,0.0110
2025-09-17 09:05:53,Model 43,encrypted-fhe,MAE,0.0787
2025-09-17 09:05:53,Model 43,encrypted-fhe,MAPE,0.2026
2025-09-17 09:05:53,Model 43,encrypted-fhe,R2,-0.5623
2025-09-17 09:05:53,Model 43,encrypted-fhe,EVS,0.0119
2025-09-17 09:05:53,Model 43,Validation,Time,14.6539
2025-09-17 09:05:53,Model 43,Test,Time,0.0015
2025-09-17 09:05:53,Model 43,encrypted-fhe,Time,54.2296
2025-09-17 09:05:53,Model 43,encrypted-fhe,EncryptionScheme,CKKS
2025-09-17 09:05:53,Model 43,encrypted-fhe,PolyModulusDegree,8192.0000
2025-09-17 09:05:53,Model 43,encrypted-fhe,CoeffModBitSizes,"[31, 26, 26, 26, 26, 26, 26, 31]"
2025-09-17 09:05:53,Model 43,encrypted-fhe,GlobalScale(2^26),67108864.0000
2025-09-17 09:05:53,Model 43,encrypted-fhe,AppEncryptionKeySize,212992.0000
2025-09-17 09:14:03,Model 44,Validation,MSE,0.0113
2025-09-17 09:14:03,Model 44,Validation,MAE,0.0777
2025-09-17 09:14:03,Model 44,Validation,MAPE,0.1638
2025-09-17 09:14:03,Model 44,Validation,R2,0.0642
2025-09-17 09:14:03,Model 44,Validation,EVS,0.0917
2025-09-17 09:14:03,Model 44,Test,MSE,0.0135
2025-09-17 09:14:03,Model 44,Test,MAE,0.0902
2025-09-17 09:14:03,Model 44,Test,MAPE,0.2034
2025-09-17 09:14:03,Model 44,Test,R2,-0.0359
2025-09-17 09:14:03,Model 44,Test,EVS,0.1261
2025-09-17 09:14:03,Model 44,encrypted-fhe,MSE,0.0175
2025-09-17 09:14:03,Model 44,encrypted-fhe,MAE,0.0968
2025-09-17 09:14:03,Model 44,encrypted-fhe,MAPE,0.2559
2025-09-17 09:14:03,Model 44,encrypted-fhe,R2,-1.5179
2025-09-17 09:14:03,Model 44,encrypted-fhe,EVS,-0.3695
2025-09-17 09:14:03,Model 44,Validation,Time,14.9166
2025-09-17 09:14:03,Model 44,Test,Time,0.0018
2025-09-17 09:14:03,Model 44,encrypted-fhe,Time,54.1902
2025-09-17 09:14:03,Model 44,encrypted-fhe,EncryptionScheme,CKKS
2025-09-17 09:14:03,Model 44,encrypted-fhe,PolyModulusDegree,8192.0000
2025-09-17 09:14:03,Model 44,encrypted-fhe,CoeffModBitSizes,"[31, 26, 26, 26, 26, 26, 26, 31]"
2025-09-17 09:14:03,Model 44,encrypted-fhe,GlobalScale(2^26),67108864.0000
2025-09-17 09:14:03,Model 44,encrypted-fhe,AppEncryptionKeySize,212992.0000
2025-09-17 09:18:04,Model 45,Validation,MSE,0.0080
2025-09-17 09:18:04,Model 45,Validation,MAE,0.0659
2025-09-17 09:18:04,Model 45,Validation,MAPE,0.1357
2025-09-17 09:18:04,Model 45,Validation,R2,0.3367
2025-09-17 09:18:04,Model 45,Validation,EVS,0.3444
2025-09-17 09:18:04,Model 45,Test,MSE,0.0085
2025-09-17 09:18:04,Model 45,Test,MAE,0.0729
2025-09-17 09:18:04,Model 45,Test,MAPE,0.1676
2025-09-17 09:18:04,Model 45,Test,R2,0.3600
2025-09-17 09:18:04,Model 45,Test,EVS,0.3851
2025-09-17 09:18:04,Model 45,encrypted-fhe,MSE,0.0106
2025-09-17 09:18:04,Model 45,encrypted-fhe,MAE,0.0702
2025-09-17 09:18:04,Model 45,encrypted-fhe,MAPE,0.1913
2025-09-17 09:18:04,Model 45,encrypted-fhe,R2,-0.4995
2025-09-17 09:18:04,Model 45,encrypted-fhe,EVS,-0.2417
2025-09-17 09:18:04,Model 45,Validation,Time,11.3477
2025-09-17 09:18:04,Model 45,Test,Time,0.0005
2025-09-17 09:18:04,Model 45,encrypted-fhe,Time,51.7497
2025-09-17 09:18:04,Model 45,encrypted-fhe,EncryptionScheme,CKKS
2025-09-17 09:18:04,Model 45,encrypted-fhe,PolyModulusDegree,8192.0000
2025-09-17 09:18:04,Model 45,encrypted-fhe,CoeffModBitSizes,"[31, 26, 26, 26, 26, 26, 26, 31]"
2025-09-17 09:18:04,Model 45,encrypted-fhe,GlobalScale(2^26),67108864.0000
2025-09-17 09:18:04,Model 45,encrypted-fhe,AppEncryptionKeySize,212992.0000
2025-09-17 09:23:39,Model 46,Validation,MSE,0.0104
2025-09-17 09:23:39,Model 46,Validation,MAE,0.0826
2025-09-17 09:23:39,Model 46,Validation,MAPE,0.1677
2025-09-17 09:23:39,Model 46,Validation,R2,-0.0417
2025-09-17 09:23:39,Model 46,Validation,EVS,0.2882
2025-09-17 09:23:39,Model 46,Test,MSE,0.0111
2025-09-17 09:23:39,Model 46,Test,MAE,0.0935
2025-09-17 09:23:39,Model 46,Test,MAPE,0.2072
2025-09-17 09:23:39,Model 46,Test,R2,0.1165
2025-09-17 09:23:39,Model 46,Test,EVS,0.1431
2025-09-17 09:23:39,Model 46,encrypted-fhe,MSE,0.0098
2025-09-17 09:23:39,Model 46,encrypted-fhe,MAE,0.0820
2025-09-17 09:23:39,Model 46,encrypted-fhe,MAPE,0.1955
2025-09-17 09:23:39,Model 46,encrypted-fhe,R2,-0.4974
2025-09-17 09:23:39,Model 46,encrypted-fhe,EVS,0.4893
2025-09-17 09:23:39,Model 46,Validation,Time,11.2144
2025-09-17 09:23:39,Model 46,Test,Time,0.0009
2025-09-17 09:23:39,Model 46,encrypted-fhe,Time,43.0584
2025-09-17 09:23:39,Model 46,encrypted-fhe,EncryptionScheme,CKKS
2025-09-17 09:23:39,Model 46,encrypted-fhe,PolyModulusDegree,8192.0000
2025-09-17 09:23:39,Model 46,encrypted-fhe,CoeffModBitSizes,"[31, 26, 26, 26, 26, 26, 26, 31]"
2025-09-17 09:23:39,Model 46,encrypted-fhe,GlobalScale(2^26),67108864.0000
2025-09-17 09:23:39,Model 46,encrypted-fhe,AppEncryptionKeySize,212992.0000
2025-09-17 09:31:21,Model 47,Validation,MSE,0.0103
2025-09-17 09:31:21,Model 47,Validation,MAE,0.0752
2025-09-17 09:31:21,Model 47,Validation,MAPE,0.1614
2025-09-17 09:31:21,Model 47,Validation,R2,0.1354
2025-09-17 09:31:21,Model 47,Validation,EVS,0.1965
2025-09-17 09:31:21,Model 47,Test,MSE,0.0098
2025-09-17 09:31:21,Model 47,Test,MAE,0.0786
2025-09-17 09:31:21,Model 47,Test,MAPE,0.1944
2025-09-17 09:31:21,Model 47,Test,R2,0.2405
2025-09-17 09:31:21,Model 47,Test,EVS,0.3515
2025-09-17 09:31:21,Model 47,encrypted-fhe,MSE,0.0161
2025-09-17 09:31:21,Model 47,encrypted-fhe,MAE,0.1007
2025-09-17 09:31:21,Model 47,encrypted-fhe,MAPE,0.2597
2025-09-17 09:31:21,Model 47,encrypted-fhe,R2,-1.3733
2025-09-17 09:31:21,Model 47,encrypted-fhe,EVS,0.0225
2025-09-17 09:31:21,Model 47,Validation,Time,12.4817
2025-09-17 09:31:21,Model 47,Test,Time,0.0006
2025-09-17 09:31:21,Model 47,encrypted-fhe,Time,44.1417
2025-09-17 09:31:21,Model 47,encrypted-fhe,EncryptionScheme,CKKS
2025-09-17 09:31:21,Model 47,encrypted-fhe,PolyModulusDegree,8192.0000
2025-09-17 09:31:21,Model 47,encrypted-fhe,CoeffModBitSizes,"[31, 26, 26, 26, 26, 26, 26, 31]"
2025-09-17 09:31:21,Model 47,encrypted-fhe,GlobalScale(2^26),67108864.0000
2025-09-17 09:31:21,Model 47,encrypted-fhe,AppEncryptionKeySize,212992.0000
2025-09-17 09:45:05,Model 48,Validation,MSE,0.0098
2025-09-17 09:45:05,Model 48,Validation,MAE,0.0737
2025-09-17 09:45:05,Model 48,Validation,MAPE,0.1588
2025-09-17 09:45:05,Model 48,Validation,R2,0.1637
2025-09-17 09:45:05,Model 48,Validation,EVS,0.1936
2025-09-17 09:45:05,Model 48,Test,MSE,0.0083
2025-09-17 09:45:05,Model 48,Test,MAE,0.0727
2025-09-17 09:45:05,Model 48,Test,MAPE,0.1675
2025-09-17 09:45:05,Model 48,Test,R2,0.3840
2025-09-17 09:45:05,Model 48,Test,EVS,0.4114
2025-09-17 09:45:05,Model 48,encrypted-fhe,MSE,0.0224
2025-09-17 09:45:05,Model 48,encrypted-fhe,MAE,0.1174
2025-09-17 09:45:05,Model 48,encrypted-fhe,MAPE,0.3073
2025-09-17 09:45:05,Model 48,encrypted-fhe,R2,-2.0291
2025-09-17 09:45:05,Model 48,encrypted-fhe,EVS,-0.6118
2025-09-17 09:45:05,Model 48,Validation,Time,17.5839
2025-09-17 09:45:05,Model 48,Test,Time,0.0029
2025-09-17 09:45:05,Model 48,encrypted-fhe,Time,46.1954
2025-09-17 09:45:05,Model 48,encrypted-fhe,EncryptionScheme,CKKS
2025-09-17 09:45:05,Model 48,encrypted-fhe,PolyModulusDegree,8192.0000
2025-09-17 09:45:05,Model 48,encrypted-fhe,CoeffModBitSizes,"[31, 26, 26, 26, 26, 26, 26, 31]"
2025-09-17 09:45:05,Model 48,encrypted-fhe,GlobalScale(2^26),67108864.0000
2025-09-17 09:45:05,Model 48,encrypted-fhe,AppEncryptionKeySize,212992.0000
2025-09-17 10:06:48,Model 49,Validation,MSE,0.0116
2025-09-17 10:06:48,Model 49,Validation,MAE,0.0779
2025-09-17 10:06:48,Model 49,Validation,MAPE,0.1657
2025-09-17 10:06:48,Model 49,Validation,R2,0.0306
2025-09-17 10:06:48,Model 49,Validation,EVS,0.0834
2025-09-17 10:06:48,Model 49,Test,MSE,0.0096
2025-09-17 10:06:48,Model 49,Test,MAE,0.0728
2025-09-17 10:06:48,Model 49,Test,MAPE,0.1768
2025-09-17 10:06:48,Model 49,Test,R2,0.3106
2025-09-17 10:06:48,Model 49,Test,EVS,0.4706
2025-09-17 10:06:48,Model 49,encrypted-fhe,MSE,0.0145
2025-09-17 10:06:48,Model 49,encrypted-fhe,MAE,0.0827
2025-09-17 10:06:48,Model 49,encrypted-fhe,MAPE,0.2370
2025-09-17 10:06:48,Model 49,encrypted-fhe,R2,-0.8456
2025-09-17 10:06:48,Model 49,encrypted-fhe,EVS,-0.0150
2025-09-17 10:06:48,Model 49,Validation,Time,26.7562
2025-09-17 10:06:48,Model 49,Test,Time,0.0013
2025-09-17 10:06:48,Model 49,encrypted-fhe,Time,51.3190
2025-09-17 10:06:48,Model 49,encrypted-fhe,EncryptionScheme,CKKS
2025-09-17 10:06:48,Model 49,encrypted-fhe,PolyModulusDegree,8192.0000
2025-09-17 10:06:48,Model 49,encrypted-fhe,CoeffModBitSizes,"[31, 26, 26, 26, 26, 26, 26, 31]"
2025-09-17 10:06:48,Model 49,encrypted-fhe,GlobalScale(2^26),67108864.0000
2025-09-17 10:06:48,Model 49,encrypted-fhe,AppEncryptionKeySize,212992.0000
2025-09-17 10:20:05,Model 50,Validation,MSE,0.0090
2025-09-17 10:20:05,Model 50,Validation,MAE,0.0685
2025-09-17 10:20:05,Model 50,Validation,MAPE,0.1374
2025-09-17 10:20:05,Model 50,Validation,R2,0.2228
2025-09-17 10:20:05,Model 50,Validation,EVS,0.2561
2025-09-17 10:20:05,Model 50,Test,MSE,0.0098
2025-09-17 10:20:05,Model 50,Test,MAE,0.0797
2025-09-17 10:20:05,Model 50,Test,MAPE,0.1629
2025-09-17 10:20:05,Model 50,Test,R2,0.2472
2025-09-17 10:20:05,Model 50,Test,EVS,0.4511
2025-09-17 10:20:05,Model 50,encrypted-fhe,MSE,0.0140
2025-09-17 10:20:05,Model 50,encrypted-fhe,MAE,0.0804
2025-09-17 10:20:05,Model 50,encrypted-fhe,MAPE,0.2204
2025-09-17 10:20:05,Model 50,encrypted-fhe,R2,-0.9759
2025-09-17 10:20:05,Model 50,encrypted-fhe,EVS,-0.6423
2025-09-17 10:20:05,Model 50,Validation,Time,28.1160
2025-09-17 10:20:05,Model 50,Test,Time,0.0013
2025-09-17 10:20:05,Model 50,encrypted-fhe,Time,51.2785
2025-09-17 10:20:05,Model 50,encrypted-fhe,EncryptionScheme,CKKS
2025-09-17 10:20:05,Model 50,encrypted-fhe,PolyModulusDegree,8192.0000
2025-09-17 10:20:05,Model 50,encrypted-fhe,CoeffModBitSizes,"[31, 26, 26, 26, 26, 26, 26, 31]"
2025-09-17 10:20:05,Model 50,encrypted-fhe,GlobalScale(2^26),67108864.0000
2025-09-17 10:20:05,Model 50,encrypted-fhe,AppEncryptionKeySize,212992.0000
2025-09-17 10:32:38,Model 51,Validation,MSE,0.0127
2025-09-17 10:32:38,Model 51,Validation,MAE,0.0828
2025-09-17 10:32:38,Model 51,Validation,MAPE,0.1802
2025-09-17 10:32:38,Model 51,Validation,R2,0.0038
2025-09-17 10:32:38,Model 51,Validation,EVS,0.2790
2025-09-17 10:32:38,Model 51,Test,MSE,0.0170
2025-09-17 10:32:38,Model 51,Test,MAE,0.1058
2025-09-17 10:32:38,Model 51,Test,MAPE,0.2400
2025-09-17 10:32:38,Model 51,Test,R2,-0.3157
2025-09-17 10:32:38,Model 51,Test,EVS,0.4806
2025-09-17 10:32:38,Model 51,encrypted-fhe,MSE,0.0210
2025-09-17 10:32:38,Model 51,encrypted-fhe,MAE,0.1126
2025-09-17 10:32:38,Model 51,encrypted-fhe,MAPE,0.2906
2025-09-17 10:32:38,Model 51,encrypted-fhe,R2,-2.0953
2025-09-17 10:32:38,Model 51,encrypted-fhe,EVS,-0.0773
2025-09-17 10:32:38,Model 51,Validation,Time,13.4602
2025-09-17 10:32:38,Model 51,Test,Time,0.0012
2025-09-17 10:32:38,Model 51,encrypted-fhe,Time,44.3513
2025-09-17 10:32:38,Model 51,encrypted-fhe,EncryptionScheme,CKKS
2025-09-17 10:32:38,Model 51,encrypted-fhe,PolyModulusDegree,8192.0000
